chrom	posrounded	avg_depth	med_depth	max_depth	min_depth	quantile_25	quantile_75	sd	l95	u95
20	4586500	816.1382040938294	864	1486	2	725	961	255.4390244507974	810.0184650176876	822.2579431699711
20	4586600	911.3968656716418	955	1660	1	801	1080	293.45688657853515	904.3699785755789	918.4237527677046
20	4586700	974.2556716417911	1033	1708	1	860	1151	312.6268942627016	966.7697546650604	981.7415886185217
20	4586800	1048.3235820895522	1114	1875	3	921.75	1252	340.3635628263403	1040.1735047290256	1056.473659450079
20	4586900	1030.4997014925373	1090	1855	1	908.75	1226	334.14071685356186	1022.4986314924331	1038.5007714926414
20	4587000	887.7520895522388	936.5	1538	2	773	1031	282.9387786670733	880.9770607704236	894.527118334054
20	4587100	915.8607462686567	970	1668	1	795	1085	293.7733901468313	908.826280427839	922.8952121094744
20	4587200	957.3516417910448	1006	1755	4	828	1145.25	315.76398432197135	949.7906065306246	964.912677051465
20	4587300	650.0229850746268	675	1312	4	546	783	217.2787749613577	644.8201989419671	655.2257712072866
20	4587400	546.2707207207208	576	1092	1	444	652.25	177.95412176584324	541.9967946228398	550.5446468186017
20	4587500	797.8728358208955	829	1561	2	667	984	284.8964597593628	791.050929952071	804.69474168972
20	4587600	872.8820895522388	926	1545	6	759	1028	285.5578411051277	866.0443467674764	879.7198323370011
20	4587700	603.0372252952609	597	1477	2	416	786	264.2968354794533	596.7033802173626	609.3710703731592
20	4587800	170.76333333333332	157	485	3	119	215	77.06089358028382	168.90416743708195	172.6224992295847
20	4587900	285.86045112781954	256	940	1	171	383	152.82761667285305	282.18722986929885	289.53367238634024
20	4588000	774.5385074626865	803	1583	5	626	963	279.4437176281652	767.8471686552339	781.2298462701392
20	4588100	936.8787605294825	995	1613	1	831	1097	291.8528175985483	929.8630048519728	943.8945162069922
20	4588200	1023.6130303030303	1076	1624	8	909	1195.25	305.04984070781774	1016.2534185187466	1030.972642087314
20	4588300	886.8504305786372	937	1570	2	785	1034	265.67356705519927	880.4500142037424	893.250846953532
20	4588400	875.0198507462686	939	1593	2	771	1044	279.2245447199499	868.3337600803692	881.705941412168
20	4588500	999.3074626865672	1053	1802	8	863	1194	325.9987784590295	991.5013531200331	1007.1135722531013
20	4588600	998.3450746268657	1045.5	1783	4	878	1192	325.34043216855474	990.5547293012298	1006.1354199525015
20	4588700	948.940895522388	1013	1661	1	827	1132	308.6123052434845	941.5511087271775	956.3306823175985
20	4588800	543.2654589010331	507	1491	1	338	731	268.6514201633044	536.8224387396979	549.7084790623683
20	4588900	160.62863636363636	155	420	2	124	195	57.83752840529438	159.2332520728668	162.02402065440592
20	4589000	446.48765338585065	394	1565	2	249	607	249.2960055240864	440.47361044293814	452.50169632876316
20	4589100	987.2422388059701	1037	1885	2	836.75	1209.25	352.2788562672816	978.806847228755	995.6776303831853
20	4589200	408.9553976413668	351	1343	2	223	567.75	239.8912065788283	403.17392726262733	414.73686802010627
20	4589300	144.3272727272727	139	333	4	111	175	54.371922618425	143.01549940685982	145.6390460476856
20	4589400	479.3031818181818	443	1321	12	298	641	233.31690346180076	473.6741940166942	484.9321696196695
20	4589500	1071.5254313578394	1126	1836	2	931	1290	349.8203071432873	1063.1269451906326	1079.9239175250461
20	4589600	1198.0485074626865	1295	1888	2	1069	1432	387.7090872728471	1188.7647315249399	1207.3322834004332
20	4589700	1172.1502942507923	1240	1892	2	1049	1389	354.4432496906544	1163.616458186583	1180.6841303150015
20	4589800	1104.562868815252	1176	1701	1	998	1306	323.38255184498445	1096.7662773312852	1112.3594602992187
20	4589900	1103.930447761194	1194	1767	1	991	1297	350.3033444567461	1095.5423602313006	1112.3185352910875
20	4590000	1001.1959701492538	1086	1741	3	880	1177	320.96022098683494	993.5105099049998	1008.8814303935077
20	4590100	1052.508395802099	1134	1807	2	916	1238	328.3541035352193	1044.6282255140964	1060.3885660901014
20	4590200	1106.7471641791044	1183	1838	1	963.75	1312	355.09287846363577	1098.244390246375	1115.249938111834
20	4590300	1039.5185074626866	1104	1656	1	934	1222	326.6832425943367	1031.6960082579465	1047.3410066674267
20	4590400	1134.9534328358209	1196	1888	2	1018	1358.25	359.5320264208027	1126.3443625681803	1143.5625031034615
20	4590500	1062.1085074626865	1120	1842	2	924.75	1283	346.34267203432063	1053.8152590700215	1070.4017558553514
20	4590600	697.2170110088977	708	1366	1	588	841	227.33178811719415	691.7452549766743	702.688767041121
20	4590700	512.5977375565611	539	1078	2	427	609	155.54053708416785	508.8536766811452	516.341798431977
20	4590800	654.0117910447761	682.5	1334	2	547	790.25	221.35469071072978	648.711406249097	659.3121758404553
20	4590900	575.3189552238806	577	1392	4	401	749	261.89812649177645	569.047749299955	581.5901611478063
20	4591000	368.12027594481106	341	1235	1	224	477	211.55920179942692	363.04230518746834	373.19824670215377
20	4591100	628.2428998505231	597	1795	2	400	838.75	313.05926706047507	620.7410291143617	635.7447705866846
20	4591200	1159.1216398858687	1226	1952	4	1015	1366	366.6040262824	1150.3162458678198	1167.9270339039176
20	4591300	1103.087962962963	1169	1919	1	981	1312	353.59365741142216	1094.6185596372547	1111.5573662886713
20	4591400	1074.7706093189963	1170	1648	1	975	1263	335.88208208070324	1066.7254400593279	1082.8157785786648
20	4591500	1082.0496539271742	1164	1780	2	946	1265	331.98007764167346	1074.0680913114595	1090.0312165428888
20	4591600	1030.4049253731343	1105.5	1847	2	882	1236	342.84032093697425	1022.1955415168201	1038.6143092294485
20	4591700	1071.307738632942	1132	1790	2	937	1269	328.7908212729261	1063.4004731419375	1079.2150041239463
20	4591800	1080.0119402985074	1160	1793	3	967	1270	343.91294220255384	1071.7768722995652	1088.2470082974496
20	4591900	1049.8538737660783	1128	1770	2	920	1231	332.26203270110454	1041.8894638779755	1057.8182836541812
20	4592000	1068.2319517709118	1143	1774	2	921	1259.5	325.5304490564933	1060.3989680303532	1076.0649355114704
20	4592100	1089.96729390681	1168	1763	2	975	1278	349.0352515814234	1081.6070751682325	1098.3275126453875
20	4592200	1033.2535612535612	1111	1757	1	911	1214	323.65859444333734	1025.4854961549506	1041.0216263521718
20	4592300	984.463880597015	1057	1734	1	885	1150	310.63925254952363	977.0255581206852	991.9022030733447
20	4592400	967.256015543267	1031	1657	1	871	1141	298.55906878767223	960.1021491668924	974.4098819196416
20	4592500	1012.9298484848484	1071	1665	20	888	1184	288.1799370016821	1005.9772388541385	1019.8824581155584
20	4592600	815.2542731810619	839	1605	2	701.5	975	256.34102709767785	809.0749542216904	821.4335921404333
20	4592700	1091.7832835820896	1171.5	1798	2	957	1292	350.55049223794276	1083.389278046404	1100.1772891177752
20	4592800	1051.2197014925373	1126	1763	1	902	1247	338.72274835576025	1043.1089137808744	1059.3304892042001
20	4592900	1090.4	1155.5	1802	4	959	1286	347.30857225934767	1082.0836229225513	1098.716377077449
20	4593000	1072.2664179104477	1153	1760	3	948	1253	339.1264630496893	1064.145963165217	1080.3868726556784
20	4593100	1028.9977611940299	1086	1689	6	912	1227	330.5845020519381	1021.0818455080456	1036.9136768800142
20	4593200	981.8525373134329	1057.5	1698	2	867	1164	319.6859408968669	974.1975899749259	989.5074846519399
20	4593300	1058.3751497005987	1129	1765	1	946	1245	336.5695804416114	1050.3038643510954	1066.446435050102
20	4593400	1089.0617413457217	1156	1808	1	969	1271	346.65927070311176	1080.744135657825	1097.3793470336184
20	4593500	905.1217910447762	945	1656	2	774	1083.25	307.10694653688927	897.768050381567	912.4755317079853
20	4593600	666.5273134328359	697	1327	2	562	798	228.45915980739667	661.0568106249274	671.9978162407443
20	4593700	568.0555223880597	587	1170	4	484	680	198.74546727448748	563.296520220229	572.8145245558903
20	4593800	322.542370348229	318	913	1	242	404	135.35749970415128	319.29902734794547	325.7857133485125
20	4593900	442.845	426.5	1337	1	259	624	242.6126427947546	436.9917438213197	448.69825617868037
20	4594000	841.4260700389106	883	1547	2	731	1003	280.37101276962744	834.7034905495836	848.1486495282375
20	4594100	905.1646268656716	976	1557	3	811.75	1052	290.59032457963934	898.2063802017859	912.1228735295573
20	4594200	949.4611940298507	1008	1735	6	822	1134	312.4902690016068	941.9785485738378	956.9438394858637
20	4594300	1021.640523859702	1079	1738	1	883	1204	317.206685833282	1014.0124256190588	1029.268622100345
20	4594400	929.7964456391876	988	1535	2	824	1105	294.68230752497846	922.7381082989466	936.8547829794286
20	4594500	922.7810447761194	992	1548	3	828	1080.25	289.71686117587706	915.8437133778195	929.7183761744193
20	4594600	1040.9571920371202	1106	1743	2	925	1224	325.7204795556073	1033.1466639045652	1048.7677201696752
20	4594700	1041.0856716417911	1121	1715	2	914	1221	334.41294180665244	1033.0780831577201	1049.0932601258621
20	4594800	1044.7545277653046	1115	1756	1	929	1212	328.757787054136	1036.8711673205264	1052.6378882100828
20	4594900	1012.2783333333333	1070	1738	8	908	1178	296.0901610958261	1005.1348821721884	1019.4217844944782
20	4595000	1039.7075757575758	1092	1749	12	914.75	1212	309.6028652565383	1032.2381180115792	1047.1770335035724
20	4595100	975.9952102978596	1023	1745	2	867	1137	306.2363646840453	968.6518963470776	983.3385242486415
20	4595200	918.5781437125748	968	1579	2	795.75	1078	292.8605486823798	911.5550459836413	925.6012414415084
20	4595300	932.066265060241	979.5	1692	2	801	1102.25	287.4331652718129	925.15259087412	938.9799392463619
20	4595400	959.7771787960468	1019	1667	1	847	1106	300.9512875304497	952.5589761624681	966.9953814296255
20	4595500	901.6940298507462	958	1563	2	820.75	1044	285.40436734154133	894.8599620276503	908.5280976738421
20	4595600	613.8582100702226	606	1528	1	415	820	274.16020018924297	607.2899541280138	620.4264660124314
20	4595700	136.57917668269232	113	461	1	70	195	86.28528527146715	134.5062394410172	138.65211392436746
20	4595800	47.81242331288344	41	261	1	30.75	53	34.82784253133671	46.96702992704404	48.65781669872284
20	4595900	141.54594098761658	117	484	1	74	199	83.91123116913546	139.51239457007628	143.57948740515687
20	4596000	617.0343939393939	607	1548	5	417.75	805.25	265.81044863608753	610.6214690690556	623.4473188097322
20	4596100	999.8639393939394	1055	1759	11	887	1166	296.10965381514325	992.7200179527694	1007.0078608351095
20	4596200	1024.3606188044457	1094	1800	2	906	1199.75	312.2347986674635	1016.8605459922727	1031.8606916166189
20	4596300	900.3329850746269	947	1630	3	771	1064	287.3686593846339	893.4518818639092	907.2140882853446
20	4596400	894.4914925373134	935	1608	1	792	1058	280.0770895187711	887.7849875062393	901.1979975683876
20	4596500	995.574328358209	1061	1699	1	873.75	1161	311.3841942568249	988.1181680954453	1003.0304886209726
20	4596600	931.5173134328359	990	1645	1	825	1104.25	296.95060362445906	924.4067685446062	938.6278583210656
20	4596700	592.038641509434	574	1557	1	403	774	260.59228805929865	585.763483163889	598.313799854979
20	4596800	132.90636363636364	110	465	1	64	186	86.58828360765106	130.81734057396466	134.99538669876262
20	4596900	27.016704980842913	20	193	1	12	31	28.49789212884772	26.32522668725951	27.708183274426318
20	4597000	10.913360837829261	5	179	1	3	9	25.89001278993028	10.274142630349361	11.55257904530916
20	4597100	18.225767058464356	13	156	1	7	21	23.10167070565345	17.666337176239388	18.785196940689325
20	4597200	81.2	70	276	1	42	112	48.52602984024463	80.02926429258872	82.37073570741128
20	4597300	472.5292424242424	449	1351	2	284	642	233.7383716059391	466.89008631087137	478.1683985376134
20	4597400	976.8348484848485	1025	1717	7	860	1146	288.12186978427036	969.8836397798907	983.7860571898063
20	4597500	1035.3639393939393	1097	1756	14	915	1209	295.2633704348199	1028.2404353282518	1042.4874434596268
20	4597600	967.0258113207548	1032	1706	1	840	1127	288.14826372550453	960.087094924589	973.9645277169205
20	4597700	889.7395522388059	956	1631	2	768	1044	284.6583385127281	882.923348233498	896.5557562441138
20	4597800	850.9376119402986	912	1596	1	744	1006	269.44180132157715	844.48577113015	857.389452750447
20	4597900	907.757240967453	978	1660	1	798	1075	290.43637449938115	900.8016424442183	914.7128394906877
20	4598000	811.1137313432836	840	1695	1	645	1024	299.41655743696055	803.9441386704659	818.2833240161012
20	4598100	261.76439633137875	231	818	1	160.5	342	141.91599856245128	258.35369292606333	265.17509973669416
20	4598200	248.0723880597015	224	781	2	161	319	127.15045802017866	245.0277435017304	251.11703261767258
20	4598300	787.6873134328358	808	1630	4	610	1001	299.38897218903134	780.5183812946029	794.8562455710687
20	4598400	1007.5320895522389	1063	1756	2	900	1191	318.54642997383337	999.9044280433276	1015.1597510611501
20	4598500	1054.8601492537314	1122	1761	2	940	1245.25	338.13572205007347	1046.7634180108757	1062.956880496587
20	4598600	855.1786567164179	890	1715	1	722	1040.25	298.2238988195355	848.0376225059574	862.3196909268784
20	4598700	762.4913432835821	820	1378	1	668	907	246.96810953263758	756.5776397673775	768.4050467997866
20	4598800	681.4513432835821	707	1337	1	579	838	234.59474292417423	675.8339226427586	687.0687639244056
20	4598900	241.80910997902308	210	828	1	127	339	147.0606216354433	238.2808598374657	245.33736012058046
20	4599000	36.985982020417495	31	137	1	19	49	23.413594125483797	36.419517185531134	37.552446855303856
20	4599100	9.700957325977608	6	106	1	3	10	15.610355464247988	9.311219301000278	10.090695350954938
20	4599200	7.401063337956542	3	102	1	1	5	17.18728630208257	6.888886275183496	7.913240400729587
20	4599300	7.354791968536535	3	101	1	2	6	16.100653167350796	6.900765630109285	7.8088183069637855
20	4599400	12.608192620387742	8	119	1	4.75	14	17.012583902998347	12.191254001081054	13.02513123969443
20	4599500	61.07547741739921	52	213	1	32	83	37.96069629202041	60.15950143642523	61.991453398373196
20	4599600	384.4530303030303	339	1281	1	203	542	222.41055808535629	379.087168250993	389.8188923550676
20	4599700	957.5606945068104	1005	1736	2	832	1151	313.83331363681003	950.0352115269329	965.0861774866878
20	4599800	986.7682089552238	1041	1805	4	851	1193	330.57348311644483	978.8525571199759	994.6838607904717
20	4599900	676.7022388059702	690	1416	3	540	844	246.2986344075099	670.8045660129588	682.5999115989815
20	4600000	561.2216719195558	598	1132	0	471.5	671	184.95237388314283	556.7806688369809	565.6626750021306
20	4600100	765.4845360824743	794	1562	1	650	923	261.8467968418952	759.2112813280718	771.7577908368768
20	4600200	858.6702985074627	907	1533	3	767	1026	275.6359939806452	852.0701364465369	865.2704605683884
20	4600300	754.2835820895523	801	1385	3	668	890	244.97427875683238	748.4176212721597	760.1495429069448
20	4600400	674.8188059701492	698	1441	3	551	830	244.7119799516929	668.9591259530155	680.678485987283
20	4600500	418.63880597014924	437	872	4	349	497	138.13566086162936	415.331118411231	421.9464935290675
20	4600600	345.226256564141	353	726	2	287	417	113.63700791816302	342.4980592022522	347.9544539260298
20	4600700	216.405	214	501	11	174	258	71.00546096207918	214.69192706073056	218.11807293926944
20	4600800	91.76636363636364	84	334	2	48	128	52.602440820064864	90.49728071390363	93.03544655882364
20	4600900	18.312121212121212	14	115	1	10	21	17.02193227147668	17.901451227682738	18.722791196559687
20	4601000	24.734892195566353	20	113	1	13	31	18.126314250357762	24.29711340902606	25.172670982106645
20	4601100	142.93222621184918	122	617	1	69	198	93.73834591515124	140.68495682069835	145.17949560300002
20	4601200	489.985223880597	503	1120	5	387	613	181.70009177850105	485.63437682719143	494.3360709340026
20	4601300	563.3931343283582	586	1091	4	494	670	183.25989809534084	559.0049373834304	567.781331273286
20	4601400	589.6446776611695	607	1263	1	508	708	192.21094614036141	585.0318070726901	594.2575482496488
20	4601500	763.7793279327933	816	1394	2	676	916	240.1895233154144	758.013290241587	769.5453656239996
20	4601600	690.3159701492538	718.5	1445	1	583	838	235.2400964636038	684.6830963816984	695.9488439168091
20	4601700	513.4548585117533	540	1033	1	437	612	161.523367238605	509.5810717623198	517.3286452611867
20	4601800	704.8861194029851	734	1434	1	629	833	230.63793359454988	699.3634453968175	710.4087934091526
20	4601900	539.2151614832536	543	1253	1	441	655	190.54917343177456	534.6483297687803	543.7819931977269
20	4602000	439.754140319181	445.5	865	2	377	528	136.59593425980165	436.4690719799786	443.03920865838336
20	4602100	450.37045454545455	465	877	13	377	530	134.28223610353325	447.1307704172661	453.610138673643
20	4602200	464.700303030303	482	947	11	401	546	139.32063489983975	461.33906283419736	468.0615432264087
20	4602300	432.31166666666667	452	813	11	366	508	124.99355334288025	429.2960806692858	435.32725266404753
20	4602400	586.2953592814371	599	1236	2	486	715	200.8369470533563	581.479082343207	591.1116362196672
20	4602500	663.5571641791045	700	1261	4	561	804.25	217.36143951557887	658.3523986262439	668.761929731965
20	4602600	433.3803303303303	433	1017	2	343	522	146.85930084905675	429.8532088880901	436.90745177257054
20	4602700	568.0288533413067	568	1402	1	446	711	211.9290117361151	562.9499974957058	573.1077091869075
20	4602800	847.7367164179104	897	1532	1	750	1001	271.71606756228454	841.2304178225446	854.2430150132762
20	4602900	979.7577611940299	1044	1673	2	855	1163	312.016665323634	972.2864562780608	987.2290661099989
20	4603000	900.8255223880597	954	1599	3	785	1071	292.8699690720221	893.812689155585	907.8383556205343
20	4603100	890.9326865671642	949	1571	2	780	1053	286.8229908325089	884.0646495051144	897.800723629214
20	4603200	813.0141875746715	856	1497	1	718.75	971	261.47322081946174	806.7512863048806	819.2770888444624
20	4603300	751.4050173794772	781	1374	1	654	886	224.7303054338345	745.9901584572061	756.8198763017482
20	4603400	710.0707462686568	738	1384	1	608	848	236.0611637599821	704.4182118713675	715.723280665946
20	4603500	659.4409872849664	689	1293	1	574	786	213.00335391864857	654.33485799258	664.5471165773527
20	4603600	481.6228787878788	484.5	1083	7	400	572	156.48380762749483	477.8475610496605	485.3981965260971
20	4603700	325.0698484848485	330	744	8	263	395	106.16694844698209	322.5084718813437	327.63122508835323
20	4603800	252.44996977025394	256.5	603	2	201	306	81.93241452724092	250.47566553720392	254.42427400330396
20	4603900	374.31848752055	373	902	2	291	464	142.8872794696723	370.89472113368237	377.7422539074176
20	4604000	684.7116666666667	701	1346	12	578	822	218.68506463362382	679.4356856171764	689.987647716157
20	4604100	615.8878787878788	623	1308	7	526	730	192.66152353401392	611.2397399273931	620.5360176483645
20	4604200	489.50666666666666	502	963	10	427	568	142.93887506323867	486.0581330535799	492.9552002797534
20	4604300	577.9725757575758	602	1170	18	496	688	171.46660812562988	573.8357839898946	582.109367525257
20	4604400	394.1716654107008	371	1072	1	287	503	161.30764329165424	390.29024617390286	398.0530846474988
20	4604500	452.16641791044776	413	1314	1	298	609.25	217.2437809096876	446.96446971774225	457.3683661031533
20	4604600	763.9045120671564	800	1453	1	686	902	241.18168426254118	758.1168265542522	769.6921975800606
20	4604700	700.9900151285931	728	1204	2	613	835	210.9178492557342	695.9052760080172	706.074754249169
20	4604800	757.4956586826347	798	1337	2	681	899	238.89085985384617	751.7668097036549	763.2245076616146
20	4604900	583.8617149758454	604	1141	1	499	692	183.15841801436275	579.4508598542607	588.2725700974302
20	4605000	550.1840298507462	571	1045	2	465	665	181.90101624805627	545.8283716185033	554.5396880829892
20	4605100	613.0432835820895	638	1092	3	529	741	200.5050383548918	608.242148113304	617.8444190508751
20	4605200	569.7437313432836	598	1076	4	495	689.25	184.20215428932957	565.3329718748863	574.1544908116808
20	4605300	700.2771641791045	734	1345	3	609	839.25	232.43517035956577	694.711454959213	705.842873398996
20	4605400	772.7685074626866	820	1397	1	679	922	252.3660751945519	766.7255485192302	778.8114664061429
20	4605500	853.0749253731343	905	1519	1	772	1012	276.66293538530186	846.450172983493	859.69967776277565
20	4605600	903.9111940298508	972	1576	1	805	1072	290.8932093684412	896.9456947257601	910.8766933339415
20	4605700	891.0089552238805	952	1577	2	790	1061	288.25321563726857	884.1066711269692	897.9112393207919
20	4605800	929.7189132706374	1004	1611	1	819	1097	298.5976099261039	922.5683968282992	936.8694297129755
20	4605900	924.3878384510664	968	1571	2	819	1078	279.29314483842654	917.6552391295191	931.1204377726136
20	4606000	855.2837313432835	909.5	1538	2	758.75	1016	275.9017982957675	848.6772045419225	861.8902581446446
20	4606100	973.8840298507463	1029	1738	4	846	1176	317.34812626271037	966.2850619771524	981.4829977243402
20	4606200	1072.63776119403	1158	1740	2	948	1278	340.77755452767656	1064.4777707148237	1080.7977516732362
20	4606300	1006.0689552238806	1078	1702	3	885	1193	324.3349041356873	998.3026874792525	1013.8352229685087
20	4606400	932.9138805970149	1004	1648	2	821	1104	298.93134519990065	925.755906433639	940.0718547603908
20	4606500	802.8353275501047	832	1644	2	647.25	1012	288.7254828416238	795.9145004191888	809.7561546810206
20	4606600	251.84621212121212	220	895	3	134	348	148.32388540576068	248.26776011353334	255.4246641288909
20	4606700	54.374242424242425	47	218	1	36	64	31.949018007775763	53.6034425809095	55.14504226757535
20	4606800	105.05393939393939	87	345	1	57	143	63.24985488271593	103.52797768135837	106.57990110652041
20	4606900	517.7852298417483	503	1336	1	329	693	239.1726610540543	512.0302057859267	523.54025389757
20	4607000	856.0977611940299	906	1438	4	771	1018	269.91502949575937	849.634588835355	862.5609335527048
20	4607100	877.8750746268656	929	1578	2	787.75	1041	278.12128136292677	871.2154018349422	884.534747418789
20	4607200	837.176119402985	877	1474	1	736	1005	266.85073459012983	830.7863222326793	843.5659165732908
20	4607300	888.9494676863098	921	1713	1	764	1061	291.17525494068616	881.9610287129094	895.9379066597103
20	4607400	933.229393939394	977	1629	20	809	1113	279.6709079339396	926.482072567332	939.9767153114559
20	4607500	595.1371212121212	583.5	1565	11	402	774	257.6110494166119	588.9220144916947	601.3522279325477
20	4607600	159.15833333333333	147	471	2	115	194	69.0354206746316	157.49278945253306	160.8238772141336
20	4607700	289.2631657914479	267	927	1	169	398	153.81794188188258	285.5703045401596	292.95602704273614
20	4607800	670.1868656716418	694	1295	1	576	810	221.75542986330365	664.8768850923607	675.496846250923
20	4607900	571.8912912004838	574	1137	1	476	686	184.9922876909257	567.4329058897705	576.3496765111971
20	4608000	499.89746268656717	515	1035	2	421	596	166.77613775634666	495.9039728625768	503.89095251055755
20	4608100	554.9571641791044	577	993	1	488	656	174.96179213385545	550.7676671331035	559.1466612251054
20	4608200	661.8616417910448	685	1283	1	567	798	217.66551260068502	656.6495951439734	667.0736884381162
20	4608300	890.3780597014926	927	1563	1	783	1056	281.9200972637391	883.6274234609176	897.1286959420676
20	4608400	960.753432835821	1019	1653	2	851	1123.25	303.30582396293585	953.4907108550386	968.0161548166033
20	4608500	930.2584745762712	990	1645	2	806.75	1085	275.1110882372974	923.6251820649821	936.8917670875602
20	4608600	867.5565022421524	924.5	1625	1	753	1029	282.2992316727807	860.7917373309837	874.3212671533212
20	4608700	730.2886567164179	762	1375	1	634	869	238.23456503412328	724.5840797668277	735.9932336660081
20	4608800	757.4216417910447	791	1373	1	662	904	243.42532391050565	751.5927710244223	763.2505125576672
20	4608900	752.8882089552238	797.5	1403	2	649	890	239.55951307098456	747.1519058452026	758.6245120652451
20	4609000	832.9907462686567	865	1647	1	725	996	278.6884438893488	826.3174926503136	839.6639998869998
20	4609100	874.2922388059701	917	1576	1	769	1051	283.4406664615242	867.5051922149714	881.0792853969688
20	4609200	811.8113432835821	860	1509	1	703	972	265.65918024875816	805.4500781335103	818.172608433654
20	4609300	635.1862745098039	649	1441	1	523	760	208.69780476596245	630.1626497991176	640.2098992204901
20	4609400	448.61879114302815	455	918	1	365	548	149.1959249213686	445.0419898661663	452.19559241989
20	4609500	492.74059701492536	496	1157	1	381	606	182.02975646111008	488.38185607110455	497.09933795874616
20	4609600	810.5465568862276	833	1580	1	700	980	270.9276134881476	804.0494335435488	817.0436802289063
20	4609700	879.5180303030303	922	1610	13	758	1037	274.50380032441024	872.895370218991	886.1406903870695
20	4609800	854.2607510599637	901	1536	2	757	1001	254.7618811391933	848.1162448698569	860.4052572500705
20	4609900	600.7852530409972	610	1515	2	392	800	270.1633343593821	594.2962500903539	607.2742559916405
20	4610000	106.24242424242425	84	428	1	50	148	71.36788970781966	104.52060737179616	107.96424111305234
20	4610100	22.835693619613217	17	155	1	10	27	24.499055765201952	22.243147839676023	23.42823939955041
20	4610200	11.046925816942853	6	163	1	4	8	24.756267845267335	10.443080293618566	11.65077134026714
20	4610300	19.18469696969697	13	165	1	8	21	24.073484051923856	18.603901724873342	19.765492214520595
20	4610400	90.88991800789553	74	412	1	45	127	60.4374375351658	89.43025954118725	92.34957647460381
20	4610500	509.9480303030303	483.5	1569	7	316	683.25	245.05260039903044	504.03590787254035	515.8601527335202
20	4610600	927.795	986	1728	19	824	1081	273.87808912623854	921.1874357819246	934.4025642180753
20	4610700	1009.015303030303	1059	1739	10	885.75	1188	300.1630600586799	1001.7735893847928	1016.2570166758132
20	4610800	973.21	1020	1702	8	860	1144	290.1487584091384	966.2098907174369	980.2101092825632
20	4610900	990.2048210810002	1046	1835	2	891	1170	314.3016683933299	982.6669789770256	997.7426631849748
20	4611000	912.3882581416194	958	1800	1	804.25	1086	295.8580917370698	905.3006994365963	919.4758168466425
20	4611100	1016.3592537313433	1076	1760	1	899.75	1212.25	325.65883713198986	1008.5612841316447	1024.157223331042
20	4611200	932.6755223880597	987	1732	1	820	1103	297.62417569905557	925.5488486743169	939.8021961018025
20	4611300	963.7528358208955	1019	1731	1	848	1135	306.1735194590339	956.4214462661063	971.0842253756847
20	4611400	927.4128358208956	980	1661	2	821	1082	297.11564857404227	920.2983388965082	934.5273327452829
20	4611500	974.3808955223881	1031	1642	2	884	1144.25	308.42075866577176	966.9956953504152	981.766095694361
20	4611600	966.9889552238806	1028	1752	1	846	1154	312.3225587131025	959.5103256261284	974.4675848216327
20	4611700	1064.1755223880598	1130	1887	1	937	1271	345.92752399360654	1055.8922148028648	1072.4588299732548
20	4611800	927.7805970149253	993	1750	3	814	1111	300.2798459605219	920.5903327161761	934.9708613136745
20	4611900	947.7067164179105	1008	1741	2	859	1111.25	300.55930216546403	940.5097604813425	954.9036723544784
20	4612000	973.6013574660634	1013.5	1639	2	884	1140	286.6861076694084	966.700453950027	980.5022609820998
20	4612100	1032.6789552238806	1106	1707	2	928	1227	325.31570171429064	1024.8892020741926	1040.4687083735687
20	4612200	992.1226865671641	1056	1665	3	904.75	1174	310.9535208450533	984.6768388701579	999.5685342641704
20	4612300	912.3420895522388	980	1637	2	810.75	1074	285.15289695634436	905.5140432406004	919.1701358638772
20	4612400	852.3934328358209	913	1580	2	755	1006	270.67900415197767	845.9119669427325	858.8748987289093
20	4612500	933.7980597014925	995	1687	2	824	1117	302.78726237060397	926.5477547875038	941.0483646154813
20	4612600	1000.0394029850746	1085	1739	3	888	1196	323.3833256052884	992.2959209892293	1007.7828849809199
20	4612700	897.4406095921112	948	1624	2	788	1080	294.47218670888947	890.3857245693005	904.4954946149219
20	4612800	804.9974539463831	858	1537	2	696	955	257.3335311977776	798.8249445065497	811.1699633862164
20	4612900	610.1833408782254	608	1501	2	423	791	255.90366393614346	604.0220162707811	616.3446654856697
20	4613000	139.0469890510949	116	474	1	73	192	82.92241137836932	137.04276120422963	141.05121689796016
20	4613100	52.934769230769234	46	234	18	35	60	33.325113896441124	52.12460878593839	53.744929675600076
20	4613200	182.32456006120887	158	627	1	91	253	109.59330626223706	179.6674025181335	184.98171760428423
20	4613300	686.1124419823327	697	1581	2	505	882.5	277.41532588566304	679.4592385983409	692.7656453663245
20	4613400	926.4585074626866	974	1764	1	796	1107	300.7190083750447	919.2577273272171	933.6592875981561
20	4613500	986.5182089552238	1048	1765	1	865	1166	317.7622803492168	978.9093240746032	994.1270938358444
20	4613600	1006.5959701492537	1064	1780	3	901	1185	321.5382259770548	998.8966694534956	1014.2952708450118
20	4613700	968.5753731343284	1037	1776	5	854	1150	320.43651908153976	960.902453042747	976.2482932259098
20	4613800	812.8011066247943	837	1612	2	694	989	279.18249195769016	806.1095279390153	819.4926853105734
20	4613900	810.3376119402985	838	1747	2	697	975	273.9904615113861	803.7768525017109	816.8983713788862
20	4614000	867.6235258993879	917	1706	1	783	1022	277.39461413602646	860.9807575601284	874.2662942386474
20	4614100	932.8824242424242	967	1778	13	828	1092	274.66690037520584	926.2558292176125	939.509019267236
